ID,Time_real,Time_pred_class,Time_real_class,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken_min,Peak_flag,region,region_city,avg_time_by_region_city,distance_km,long_distance,vehicle_condition_binary,prep_time,Restaurant_name_real,Restaurant_lat_real,Restaurant_lon_real,Delivery_lat_real,Delivery_lon_real,max_class,max_before_class,max_after_class
0xd3fa ,27.0,2.5,2.5,0.00220763548947,0.0034592220094049,0.0013110910284997,0.620997644027941,0.3697506915970486,0.0022737158476316,0.0,0.0,0.0,ALHRES17DEL03 ,37,4.9,2022-02-11,2022-02-11 20:30:00,2022-02-11 20:45:00,Sandstorms,Jam ,Drinks ,scooter ,0.0,No ,Metropolitian ,27.0,1,prayagraj,prayagraj_Metropolitian ,28.66747572815534,4.494246018081996,0,1,15.0,The Cabana 2.0,25.4605809,81.84114149999999,25.43561230087275,81.87635927390278,{2.5: 0.620997644027941},{2.0: 0.0013110910284997},{3.0: 0.3697506915970486}
0x381c ,28.0,2.0,2.5,0.2386880361492873,0.0676486690830914,0.4477347297875769,0.2459198275401133,8.737439930100481e-06,0.0,0.0,0.0,0.0,INDORES11DEL01 ,25,4.6,2022-03-28,2022-03-28 16:00:00,2022-03-28 16:15:00,Windy,Medium ,Drinks ,motorcycle ,0.0,No ,Urban ,28.0,0,indore,indore_Urban ,23.213213213213212,6.049968949184032,0,1,15.0,Skyhouse Cocktail Garden,22.7518422,75.89687649999999,22.71083451504869,75.93579085437057,{2.0: 0.4477347297875769},{1.5: 0.0676486690830914},{2.5: 0.2459198275401133}
0x1cc2 ,25.0,2.5,2.5,0.0022848056498007,0.0062173308159497,0.4168272004731896,0.5726215924305357,0.0020490706305244,0.0,0.0,0.0,0.0,HYDRES04DEL03 ,33,4.7,2022-03-09,2022-03-09 23:40:00,2022-03-09 23:45:00,Stormy,Low ,Meal ,scooter ,1.0,No ,Metropolitian ,25.0,0,hyderabad,hyderabad_Metropolitian ,27.338254450716455,4.610613705052656,0,1,5.0,Parampara - Flavours Of India,17.4150787,78.4501365,17.449756069538157,78.42608615321174,{2.5: 0.5726215924305357},{2.0: 0.4168272004731896},{3.0: 0.0020490706305244}
0x6a70 ,17.0,2.5,1.5,0.036068902500175,0.3009704588874099,0.2791528278365647,0.3818904204587821,0.0015931446744515,0.0003242456426169,0.0,0.0,0.0,BANGRES03DEL02 ,28,4.8,2022-03-18,2022-03-18 17:20:00,2022-03-18 17:35:00,Windy,Medium ,Snack ,motorcycle ,1.0,No ,Metropolitian ,17.0,1,bengaluru,bengaluru_Metropolitian ,27.103890362511052,12.41963240553105,1,1,15.0,Suryavanshi's The Snacks Hub,12.9726932,77.57039309999999,12.886266097635708,77.64343641936094,{2.5: 0.3818904204587821},{2.0: 0.2791528278365647},{3.0: 0.0015931446744515}
0x465e ,27.0,2.5,2.5,0.0236064411304204,0.0495421701254035,0.2947346470815029,0.6316211507355354,0.000495590927138,0.0,0.0,0.0,0.0,SURRES14DEL03 ,21,4.8,2022-03-01,2022-03-01 18:45:00,2022-03-01 18:55:00,Windy,Medium ,Snack ,scooter ,1.0,No ,Metropolitian ,27.0,1,surat,surat_Metropolitian ,27.114797031863816,4.5611524272563715,0,1,10.0,Shree Sainath Snacks,21.1883329,72.81337359999999,21.16170204104012,72.84688355558256,{2.5: 0.6316211507355354},{2.0: 0.2947346470815029},{3.0: 0.000495590927138}
0x1e70 ,29.0,1.5,2.5,0.0006894581822287,0.3652498440433687,0.2554498248839531,0.311940781482491,0.063607827607467,0.0005960833209056,0.0024661804795861,0.0,0.0,CHENRES20DEL02 ,31,4.8,2022-03-06,2022-03-06 20:40:00,2022-03-06 20:45:00,Sunny,Jam ,Snack ,motorcycle ,0.0,No ,Metropolitian ,29.0,1,chennai,chennai_Metropolitian ,27.45638766519824,20.181034547352507,1,1,5.0,Kerala Hot Chips & Snacks,13.0741047,80.22915239999999,12.891959323007708,80.21897496494843,{1.5: 0.3652498440433687},{1.0: 0.0006894581822287},{2.0: 0.2554498248839531}
0xbcbf ,25.0,2.5,2.5,0.0322824619637464,0.2998974830597663,0.2808864017033157,0.3861122514191442,0.0007801792318444,4.122262218318854e-05,0.0,0.0,0.0,JAPRES18DEL01 ,24,4.7,2022-03-16,2022-03-16 17:20:00,2022-03-16 17:35:00,Windy,Medium ,Meal ,scooter ,1.0,No ,Metropolitian ,25.0,1,jaipur,jaipur_Metropolitian ,27.54977831519549,16.384334344092046,1,1,15.0,Suvarna Mahal,26.8981309,75.80823989999999,27.00099540109151,75.92677353771286,{2.5: 0.3861122514191442},{2.0: 0.2808864017033157},{3.0: 0.0007801792318444}
0x62ef ,32.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9641440665625872,0.0345725739397672,0.0005690737833594,0.0003571428571428,0.0003571428571428,MUMRES12DEL01 ,20,4.2,2022-04-06,2022-04-06 21:45:00,2022-04-06 21:55:00,Sandstorms,Jam ,Snack ,motorcycle ,1.0,No ,Urban ,32.0,1,mumbai,mumbai_Urban ,22.85985401459854,10.704672233866503,1,0,10.0,Mumbai Snacks,19.0923621,72.85724920000001,19.044759885280044,72.94578233925718,{3.0: 0.9641440665625872},{2.5: 0.0},{3.5: 0.0345725739397672}
0x2c40 ,26.0,2.5,2.5,0.0243272800817981,0.0574722740805246,0.3860027030620176,0.5316180261229847,0.0005797166526755,0.0,0.0,0.0,0.0,CHENRES08DEL03 ,21,4.9,2022-03-17,2022-03-17 18:50:00,2022-03-17 19:00:00,Windy,Medium ,Snack ,scooter ,1.0,No ,Metropolitian ,26.0,1,chennai,chennai_Metropolitian ,27.45638766519824,9.314115494737472,0,1,10.0,Kerala Hot Chips & Snacks,13.0741047,80.22915239999999,13.096010271405127,80.1462247383171,{2.5: 0.5316180261229847},{2.0: 0.3860027030620176},{3.0: 0.0005797166526755}
0x3555 ,32.0,3.5,3.0,0.0,0.0001146131805157,0.0256599870528178,0.0021308842439203,0.36252264655546,0.3778312719595262,0.2305335832531951,0.0012070137545628,0.0,HYDRES08DEL01 ,26,4.5,2022-03-23,2022-03-23 17:40:00,2022-03-23 17:50:00,Fog,Medium ,Buffet ,motorcycle ,0.0,No ,Metropolitian ,32.0,1,hyderabad,hyderabad_Metropolitian ,27.338254450716455,10.756770071391887,1,0,10.0,63 Degrees Modern Regional Buffet,17.4433254,78.3679466,17.42842995968988,78.26788980011993,{3.5: 0.3778312719595262},{3.0: 0.36252264655546},{4.0: 0.2305335832531951}
0x2b27 ,38.0,4.0,3.5,0.0,0.0,0.000442720219078,0.0,0.1319442769826086,0.3595666047248195,0.4839659211797964,0.023972950011978,0.0001075268817204,MUMRES20DEL01 ,20,4.7,2022-03-25,2022-03-25 18:15:00,2022-03-25 18:30:00,Cloudy,Medium ,Drinks ,motorcycle ,2.0,No ,Metropolitian ,38.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,16.825674553493343,1,0,15.0,Monkey Bar,19.0656006,72.8323435,19.21692483709298,72.81725685990524,{4.0: 0.4839659211797964},{3.5: 0.3595666047248195},{4.5: 0.023972950011978}
0x1127 ,19.0,1.5,1.5,2.4213075060532686e-05,0.9976818215558592,0.0001367043548062,0.0012381939910058,0.0007422044121948,0.0001768626110731,0.0,0.0,0.0,CHENRES04DEL03 ,31,4.9,2022-03-17,2022-03-17 18:30:00,2022-03-17 18:40:00,Cloudy,Medium ,Drinks ,electric_scooter ,0.0,No ,Metropolitian ,19.0,1,chennai,chennai_Metropolitian ,27.45638766519824,9.31397992220267,0,1,10.0,Lord of the Drinks Chennai,13.0622072,80.2455444,13.029730111987751,80.1663198904042,{1.5: 0.9976818215558592},{1.0: 2.4213075060532686e-05},{2.0: 0.0001367043548062}
0x81b3 ,13.0,1.0,1.0,0.3181015224347749,0.2706551972437498,0.1924955722761589,0.2174545011729072,0.0011370723755866,0.000156134496823,0.0,0.0,0.0,BANGRES03DEL01 ,26,5.0,2022-03-21,2022-03-21 12:00:00,2022-03-21 12:15:00,Windy,High ,Buffet ,scooter ,0.0,No ,Metropolitian ,13.0,1,bengaluru,bengaluru_Metropolitian ,27.103890362511052,1.5525607701091515,0,1,15.0,Buff Buffet Buff,12.933478,77.615213,12.931693904999449,77.629404388006,{1.0: 0.3181015224347749},{},{1.5: 0.2706551972437498}
0xf6b ,26.0,2.0,2.5,0.0,0.0025472349728724,0.4582019380385,0.2199392984574883,0.3075531691694328,0.0111741376133067,0.0003284228209601,0.0002557989274407,0.0,RANCHIRES01DEL03 ,35,4.4,2022-03-03,2022-03-03 22:30:00,2022-03-03 22:35:00,Windy,Low ,Meal ,motorcycle ,0.0,No ,Metropolitian ,26.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,9.0540529501695,0,0,5.0,Oona The One,23.3529111,85.3155896,23.2718750693584,85.30388933863519,{2.0: 0.4582019380385},{1.5: 0.0025472349728724},{2.5: 0.2199392984574883}
0xbbcf ,54.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0020391155806683,0.0163091624218117,0.1163558438760676,0.4590360718799344,0.4062598062415177,INDORES15DEL01 ,35,4.1,2022-03-29,2022-03-29 20:10:00,2022-03-29 20:20:00,Windy,Jam ,Snack ,motorcycle ,3.0,No ,Semi-Urban ,54.0,1,indore,indore_Semi-Urban ,49.111111111111114,16.63495545420892,1,0,10.0,Vijay Chaat House (Chappan Dukan),22.7237365,75.8846232,22.627263320606858,75.7605455539982,{4.5: 0.4590360718799344},{4.0: 0.1163558438760676},{5.0: 0.4062598062415177}
0x3e5d ,25.0,2.0,2.5,0.0268022943161714,0.0274566000421842,0.5760763772154986,0.3688661768334363,0.0007985515927094,0.0,0.0,0.0,0.0,MUMRES19DEL03 ,27,4.6,2022-03-19,2022-03-19 17:40:00,2022-03-19 17:55:00,Sandstorms,Medium ,Snack ,motorcycle ,0.0,No ,Metropolitian ,25.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,4.588898780683796,0,1,15.0,Mumbai Snacks,19.0923621,72.85724920000001,19.071505659267103,72.89493305494094,{2.0: 0.5760763772154986},{1.5: 0.0274566000421842},{2.5: 0.3688661768334363}
0x8927 ,19.0,1.5,1.5,0.0006679035250463,0.9993320964749536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MUMRES15DEL01 ,39,4.6,2022-03-30,2022-03-30 09:10:00,2022-03-30 09:20:00,Cloudy,Low ,Snack ,electric_scooter ,0.0,No ,Urban ,19.0,0,mumbai,mumbai_Urban ,22.85985401459854,1.5295062057776052,0,1,10.0,Mumbai Snacks,19.0923621,72.85724920000001,19.0846214021508,72.86928848765614,{1.5: 0.9993320964749536},{1.0: 0.0006679035250463},{2.0: 0.0}
0xb7fd ,24.0,2.5,2.0,0.0081157006280262,0.0092225382533009,0.3435000365208079,0.4101856282233629,0.2289549137568012,2.118261770082298e-05,0.0,0.0,0.0,HYDRES06DEL02 ,26,4.7,2022-03-30,2022-03-30 20:40:00,2022-03-30 20:45:00,Fog,Jam ,Meal ,scooter ,1.0,No ,Urban ,24.0,1,hyderabad,hyderabad_Urban ,23.318385650224215,7.683253857182166,0,1,5.0,Parampara - Flavours Of India,17.4150787,78.4501365,17.39929566380659,78.37971925308625,{2.5: 0.4101856282233629},{2.0: 0.3435000365208079},{3.0: 0.2289549137568012}
0x5a2d ,25.0,2.5,2.5,2.9648919950474276e-05,0.0037457394371129,0.0069524658260023,0.5586902092914491,0.4305819365254854,0.0,0.0,0.0,0.0,CHENRES09DEL01 ,38,4.8,2022-03-13,2022-03-13 12:35:00,2022-03-13 12:40:00,Windy,High ,Snack ,scooter ,1.0,No ,Metropolitian ,25.0,1,chennai,chennai_Metropolitian ,27.45638766519824,6.209259882041872,0,1,5.0,Kerala Hot Chips & Snacks,13.0741047,80.22915239999999,13.087720442175568,80.17360786550037,{2.5: 0.5586902092914491},{2.0: 0.0069524658260023},{3.0: 0.4305819365254854}
0xadd6 ,50.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.211180124223603e-05,0.0622394348620917,0.3598148163109594,0.577883637025708,CHENRES01DEL01 ,34,4.9,2022-03-23,2022-03-23 21:50:00,2022-03-23 22:05:00,Sandstorms,Jam ,Buffet ,motorcycle ,3.0,Yes ,Urban ,50.0,1,chennai,chennai_Urban ,23.075757575757574,17.07559440107296,1,0,15.0,"AB's - Absolute Barbecues | T. Nagar, Chennai",13.045338,80.24122799999999,13.01293859807873,80.08731599636083,{5.0: 0.577883637025708},{4.5: 0.3598148163109594},{}
0x4e49 ,18.0,2.0,1.5,0.0197200256287556,0.4597412725588151,0.4846271850746301,0.0260408253124341,0.0098673768744871,0.0,3.3145508783559824e-06,0.0,0.0,MYSRES06DEL02 ,38,4.6,2022-04-01,2022-04-01 18:35:00,2022-04-01 18:40:00,Sunny,Medium ,Meal ,motorcycle ,0.0,No ,Metropolitian ,18.0,1,mysuru,mysuru_Metropolitian ,27.17863720073665,7.772241719523235,0,1,5.0,The Old House,12.2995764,76.6424693,12.301259006254046,76.71389761263474,{2.0: 0.4846271850746301},{1.5: 0.4597412725588151},{2.5: 0.0260408253124341}
0x9ea3 ,15.0,1.5,1.5,0.0001499118165784,0.999099140016544,7.585335018963337e-06,0.0003362831858407,0.0002503160556257,0.0001567635903919,0.0,0.0,0.0,RANCHIRES08DEL02 ,37,4.7,2022-04-01,2022-04-01 22:40:00,2022-04-01 22:55:00,Cloudy,Low ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,15.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,7.546817179242812,0,1,15.0,Lord of the Drinks Ranchi,23.3786178,85.314779,23.3167215827366,85.28390980642145,{1.5: 0.999099140016544},{1.0: 0.0001499118165784},{2.0: 7.585335018963337e-06}
0x6198 ,34.0,3.0,3.0,0.0,0.0001688311688311,0.0003896103896103,0.0160775222611796,0.6192836661237755,0.1853193545847526,0.1773873289504511,0.0013736865214007,0.0,JAPRES18DEL01 ,30,4.7,2022-03-25,2022-03-25 18:55:00,2022-03-25 19:00:00,Fog,Medium ,Drinks ,scooter ,0.0,No ,Metropolitian ,34.0,1,jaipur,jaipur_Metropolitian ,27.54977831519549,16.384334344092046,1,1,5.0,Sura - Cocktails & Cuisine,26.9162084,75.7958993,26.90695180979107,75.96052032165458,{3.0: 0.6192836661237755},{2.5: 0.0160775222611796},{3.5: 0.1853193545847526}
0x1544 ,40.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0838696071102163,0.3354528716134016,0.5667092181443987,0.0135051862691355,0.0004631168628479,MUMRES19DEL02 ,24,4.4,2022-03-23,2022-03-23 21:30:00,2022-03-23 21:35:00,Cloudy,Jam ,Snack ,motorcycle ,2.0,No ,Metropolitian ,40.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,12.236322809891128,1,1,5.0,Mumbai Snacks,19.0923621,72.85724920000001,19.202851677779503,72.86083228992217,{4.0: 0.5667092181443987},{3.5: 0.3354528716134016},{4.5: 0.0135051862691355}
0x7837 ,12.0,1.0,1.0,0.8833770660949748,0.1147017115673727,0.0017504530896119,0.0001707692480407,0.0,0.0,0.0,0.0,0.0,PUNERES02DEL03 ,26,4.5,2022-03-03,2022-03-03 23:45:00,2022-03-03 00:00:00,Windy,Low ,Drinks ,scooter ,0.0,No,Urban ,12.0,0,pune,pune_Urban ,23.166666666666668,4.596477246826326,0,1,-1425.0,Toit Pune,18.5538505,73.9052687,18.522490668224236,73.87672958232199,{1.0: 0.8833770660949748},{},{1.5: 0.1147017115673727}
0x9f03 ,36.0,3.0,3.5,0.0,0.0,0.0014174944868453,0.0049020777816393,0.4302284120246453,0.3065836201205015,0.2566551759701638,0.0002132196162046,0.0,MUMRES07DEL01 ,23,4.6,2022-03-20,2022-03-20 19:40:00,2022-03-20 19:45:00,Cloudy,Jam ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,36.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,10.708220667367794,1,1,5.0,Peshwa Pavilion,19.1039406,72.8696246,19.013056202820582,72.83477177496678,{3.0: 0.4302284120246453},{2.5: 0.0049020777816393},{3.5: 0.3065836201205015}
0x6db9 ,22.0,2.5,2.0,0.0023321645451137,0.0114865445781817,0.4730675528763129,0.513046828153501,0.0,6.690984689100077e-05,0.0,0.0,0.0,RANCHIRES01DEL03 ,27,4.8,2022-03-17,2022-03-17 17:50:00,2022-03-17 18:05:00,Cloudy,Medium ,Snack ,motorcycle ,1.0,No ,Metropolitian ,22.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,9.0540529501695,0,0,15.0,Snacks Street,23.3605369,85.3268531,23.396543516132304,85.40636247513764,{2.5: 0.513046828153501},{2.0: 0.4730675528763129},{3.0: 0.0}
0x7f1a ,16.0,1.0,1.5,0.7190084162234878,0.2730293571774488,0.0034746286298628,0.0044495063218336,3.809164736649969e-05,0.0,0.0,0.0,0.0,SURRES13DEL02 ,23,4.8,2022-03-26,2022-03-26 23:45:00,2022-03-26 23:50:00,Cloudy,Low ,Meal ,motorcycle ,0.0,No ,Urban ,16.0,0,surat,surat_Urban ,23.008595988538683,7.601385733164932,0,1,5.0,Levvel 5 Restaurant & Levvel 5 Delicacy (Ready To Eat),21.1860371,72.79435409999999,21.254349499482423,72.78705704880282,{1.0: 0.7190084162234878},{},{1.5: 0.2730293571774488}
0x6a62 ,23.0,2.0,2.0,0.0,0.0016762848783203,0.9570170544934096,0.0010160461669989,0.0142002904157651,0.0151227434066958,0.0098603262507249,0.0011072543880851,0.0,HYDRES01DEL01 ,28,4.7,2022-03-25,2022-03-25 22:20:00,2022-03-25 22:35:00,Cloudy,Low ,Snack ,motorcycle ,1.0,No ,Metropolitian ,23.0,1,hyderabad,hyderabad_Metropolitian ,27.338254450716455,16.903843893839564,1,0,15.0,SNACK BOX,17.4009398,78.3873825,17.249824966478062,78.36426734932432,{2.0: 0.9570170544934096},{1.5: 0.0016762848783203},{2.5: 0.0010160461669989}
0x2e9f ,26.0,2.5,2.5,0.001273917147204,0.2040494097539692,0.2174748088773868,0.2434537059506937,0.2307494031955011,0.0925349960812649,0.0067151121912871,0.0017198869882059,0.0020287598144872,MUMRES15DEL03 ,26,4.7,2022-03-15,2022-03-15 21:25:00,2022-03-15 21:30:00,Sandstorms,Jam ,Snack ,motorcycle ,1.0,No ,Metropolitian ,26.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,4.588387206077805,0,0,5.0,Mumbai Snacks,19.0923621,72.85724920000001,19.12446440941026,72.82966290164681,{2.5: 0.2434537059506937},{2.0: 0.2174748088773868},{3.0: 0.2307494031955011}
0x7ae9 ,17.0,1.5,1.5,0.0455137835291091,0.6718751025582723,0.2811699953853782,0.0012521004772733,0.0001890180499683,0.0,0.0,0.0,0.0,CHENRES13DEL02 ,22,4.8,2022-03-26,2022-03-26 10:20:00,2022-03-26 10:35:00,Sunny,Low ,Buffet ,scooter ,1.0,No ,Urban ,17.0,0,chennai,chennai_Urban ,23.075757575757574,3.1047992381869647,0,1,15.0,"AB's - Absolute Barbecues | T. Nagar, Chennai",13.045338,80.24122799999999,13.017612110474843,80.24566108531266,{1.5: 0.6718751025582723},{1.0: 0.0455137835291091},{2.0: 0.2811699953853782}
0x2898 ,10.0,1.5,1.0,0.2129178648877786,0.2810950977962519,0.2420798504288075,0.2632476720992029,0.0004265952324666,0.000232919555492,0.0,0.0,0.0,RANCHIRES01DEL02 ,22,4.5,2022-03-17,2022-03-17 19:10:00,2022-03-17 19:25:00,Windy,Jam ,Drinks ,scooter ,1.0,No ,Urban ,10.0,1,ranchi,ranchi_Urban ,23.386404293381037,7.545174704993206,0,1,15.0,Lord of the Drinks Ranchi,23.3786178,85.314779,23.366165966358793,85.24222281685749,{1.5: 0.2810950977962519},{1.0: 0.2129178648877786},{2.0: 0.2420798504288075}
0xb89b ,41.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0005236094437775,0.0173277527804617,0.2437594467171822,0.3174957493778957,0.4208934416806832,BANGRES03DEL01 ,37,4.8,2022-03-31,2022-03-31 19:10:00,2022-03-31 19:15:00,Sandstorms,Jam ,Snack ,motorcycle ,2.0,Yes ,Metropolitian ,41.0,1,bengaluru,bengaluru_Metropolitian ,27.103890362511052,17.076490143794658,1,0,5.0,Suryavanshi's The Snacks Hub,12.9726932,77.57039309999999,13.101484315143308,77.48361765451797,{5.0: 0.4208934416806832},{4.5: 0.3174957493778957},{}
0x8472 ,25.0,2.5,2.5,0.0,0.001108574158966,0.3616382331537329,0.6354299049045697,0.001736945553533,6.0177917320774466e-05,1.3082155939298798e-05,5.232862375719519e-06,7.849293563579279e-06,RANCHIRES11DEL03 ,25,4.9,2022-03-15,2022-03-15 21:00:00,2022-03-15 21:10:00,Cloudy,Jam ,Snack ,motorcycle ,0.0,No ,Metropolitian ,25.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,9.055855161965924,0,0,10.0,Snacks Street,23.3605369,85.3268531,23.39091780138756,85.40908970464258,{2.5: 0.6354299049045697},{2.0: 0.3616382331537329},{3.0: 0.001736945553533}
0x5ead ,40.0,4.5,4.0,0.0,0.0,0.0002554763598344,0.0,0.0004903791369108,0.0310789670939062,0.4060126263131717,0.5610854535905072,0.0010770975056689,MUMRES09DEL01 ,36,4.9,2022-03-10,2022-03-10 18:55:00,2022-03-10 19:10:00,Fog,Medium ,Drinks ,motorcycle ,0.0,Yes ,Metropolitian ,40.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,16.830914549955864,1,0,15.0,Monkey Bar,19.0656006,72.8323435,19.217477175880088,72.82471903159741,{4.5: 0.5610854535905072},{4.0: 0.4060126263131717},{5.0: 0.0010770975056689}
0x202b ,36.0,3.5,3.5,0.0,0.0,0.0077709340446331,0.0045552511112967,0.1499972308403291,0.8373936302425261,0.0001104209799861,0.0001725327812284,0.0,PUNERES07DEL03 ,38,4.3,2022-03-17,2022-03-17 18:40:00,2022-03-17 18:45:00,Stormy,Medium ,Meal ,motorcycle ,0.0,No ,Metropolitian ,36.0,1,pune,pune_Metropolitian ,27.299866131191433,9.192686206949302,0,0,5.0,Koji,18.5350077,73.8832383,18.548608021496925,73.96913393665596,{3.5: 0.8373936302425261},{3.0: 0.1499972308403291},{4.0: 0.0001104209799861}
0x9939 ,29.0,2.5,2.5,0.009674453683308,0.2886781677700813,0.2495183719910111,0.4306025144951363,0.0199746758322779,0.0014150723414412,0.0001367438867438,0.0,0.0,RANCHIRES01DEL01 ,31,4.7,2022-04-04,2022-04-04 17:55:00,2022-04-04 18:00:00,Sunny,Medium ,Buffet ,motorcycle ,0.0,No ,Urban ,29.0,1,ranchi,ranchi_Urban ,23.386404293381037,10.562878909252843,1,1,5.0,The Reef Rooftop Restaurant,23.3655328,85.3438771,23.378532249688188,85.44622811574051,{2.5: 0.4306025144951363},{2.0: 0.2495183719910111},{3.0: 0.0199746758322779}
0xb5a1 ,14.0,1.0,1.0,0.6627124878670446,0.3150106467907575,0.0141525140171612,0.0081243513250358,0.0,0.0,0.0,0.0,0.0,CHENRES02DEL02 ,28,4.9,2022-03-03,2022-03-03 08:15:00,2022-03-03 08:30:00,Sandstorms,Low ,Buffet ,scooter ,0.0,No ,Urban ,14.0,0,chennai,chennai_Urban ,23.075757575757574,3.1044353971266565,0,1,15.0,"AB's - Absolute Barbecues | T. Nagar, Chennai",13.045338,80.24122799999999,13.055055137367296,80.26807923695642,{1.0: 0.6627124878670446},{},{1.5: 0.3150106467907575}
0x844d ,39.0,3.5,3.5,0.0,0.0,2.897455278407659e-05,1.1337868480725622e-05,0.0525528735375835,0.3530678526461782,0.1905966645385368,0.2540261861477106,0.1497161107087259,RANCHIRES01DEL02 ,34,4.3,2022-03-29,2022-03-29 21:15:00,2022-03-29 21:25:00,Sandstorms,Jam ,Snack ,motorcycle ,1.0,No ,Metropolitian ,39.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,12.071652559029582,1,0,10.0,Snacks Street,23.3605369,85.3268531,23.267296326823743,85.3879817234121,{3.5: 0.3530678526461782},{3.0: 0.0525528735375835},{4.0: 0.1905966645385368}
0xccd7 ,16.0,1.5,1.5,0.3550658447167678,0.4827422829592164,0.0967639654579569,0.0647034599361356,0.0005648216952599,0.0001596252346636,0.0,0.0,0.0,AURGRES19DEL02 ,26,4.8,2022-02-14,2022-02-14 18:50:00,2022-02-14 19:05:00,Sunny,Medium ,Drinks ,motorcycle ,0.0,No ,Metropolitian ,16.0,1,Aurangabad,Aurangabad_Metropolitian ,27.762025316455695,19.840099821486536,1,1,15.0,Uptown501 Cafe Lounge Bar,19.8624619,75.3154124,19.994309896744735,75.18705565395095,{1.5: 0.4827422829592164},{1.0: 0.3550658447167678},{2.0: 0.0967639654579569}
0x8f78 ,27.0,2.5,2.5,1.8149905174896617e-05,0.0044671590985745,0.0009765803399319,0.7003635741406238,0.1696680622885424,0.1244693684757609,1.855287569573284e-05,1.855287569573284e-05,0.0,RANCHIRES010DEL01 ,38,4.5,2022-03-03,2022-03-03 11:15:00,2022-03-03 11:20:00,Cloudy,High ,Meal ,motorcycle ,0.0,No ,Metropolitian ,27.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,1.509464259145097,0,1,5.0,Oona The One,23.3529111,85.3155896,23.339694482521264,85.31198338862961,{2.5: 0.7003635741406238},{2.0: 0.0009765803399319},{3.0: 0.1696680622885424}
0xa651 ,31.0,3.0,3.0,0.0,0.0,0.0,0.0014302721088435,0.536434350573875,0.4293359654729569,0.0326608506709545,0.0001385611733699,0.0,RANCHIRES20DEL01 ,22,4.2,2022-04-02,2022-04-02 18:45:00,2022-04-02 18:50:00,Fog,Medium ,Meal ,scooter ,1.0,No ,Metropolitian ,31.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,10.563519849475314,1,1,5.0,Oona The One,23.3529111,85.3155896,23.280365698153854,85.38264387209705,{3.0: 0.536434350573875},{2.5: 0.0014302721088435},{3.5: 0.4293359654729569}
0x3f19 ,34.0,3.0,3.0,3.968253968253968e-05,0.0003968253968253,0.0035986337461928,0.0093628264987064,0.6377918757351239,0.1889928925108245,0.1598172635726448,0.0,0.0,MUMRES14DEL03 ,28,5.0,2022-04-06,2022-04-06 20:20:00,2022-04-06 20:35:00,Cloudy,Jam ,Buffet ,scooter ,1.0,No ,Urban ,34.0,1,mumbai,mumbai_Urban ,22.85985401459854,13.763778584951169,1,1,15.0,Peshwa Pavilion,19.1039406,72.8696246,18.98686111914401,72.82559108726271,{3.0: 0.6377918757351239},{2.5: 0.0093628264987064},{3.5: 0.1889928925108245}
0xc743 ,28.0,2.0,2.5,0.0,0.0535254673166447,0.5883040545329369,0.3566594014984762,0.0015110766519423,0.0,0.0,0.0,0.0,DEHRES010DEL03 ,26,5.0,2022-02-14,2022-02-14 23:35:00,2022-02-14 23:40:00,Sunny,Low ,Buffet ,motorcycle ,1.0,No ,Urban ,28.0,0,dehradun,dehradun_Urban ,23.928571428571427,13.217301980434613,1,0,5.0,"Red Coal 248121 - Haridwar Bypass | Best Barbeque Buffet in Dehradun | Buffet, Bar and Restaurant",30.2895853,78.0414417,30.388817224350262,77.96524479943146,{2.0: 0.5883040545329369},{1.5: 0.0535254673166447},{2.5: 0.3566594014984762}
